TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
2018-03-17 08:09:22.442,0.4343484226119582,-0.4091690220310856,-0.4333601170079118,0.3463003053232451,0.3524219468278404,-0.7703951816196533,-0.8253056394318086,0.4296018604302247,0.9569113747996637,-0.4962528574836022,-0.4456733074218497,0.909548814259082,-0.09202219865872482,-0.7664933246738553,-0.7113656179473641,0.09005522454405694,-0.904060637008169,-1.425727607852857,-1.292078781397757,0.2113944099354824,865.8974358974359,850.1831501831502,850.1831501831502,933.5897435897436,888.0586080586081,-0.982239,-0.018860,0.032593,-1.629944,2.220612,4.269257,1,1,1,1,1,98.046875
2018-03-17 08:09:23.443,0.2317181731632443,-0.4050545633008802,-0.4752643705094676,0.4008371661750684,0.1600334434841546,-0.9628190900014658,-0.6149162145706776,0.3165971258788201,0.8300175567683274,-0.5673125813604296,-0.3110414371450249,0.7612251577082928,-0.06979034130514646,-0.6826316049659097,-0.6539771445960529,0.0565565179485154,-0.8503786726196013,-1.397222467048018,-1.308347758948343,0.220468567054927,849.7802197802198,860.6593406593407,845.3479853479854,870.7326007326008,834.4688644688645,-0.984314,-0.018066,0.031433,-1.293488,1.996307,4.433746,1,1,1,1,1,98.046875
2018-03-17 08:09:24.442,0.5034516926920425,-0.2168359514996323,-0.332314723176268,0.493965602940644,0.290913965917223,-1.012430560525866,-0.6726421154918883,0.3805118423353993,0.8564337448062949,-0.6937661662855225,-0.3468471444344107,0.7529908108879458,-0.09045695056745458,-0.7216748746194483,-0.7529720507744151,-0.1033717563082002,-0.9178177805278722,-1.341147375264847,-1.288807469619009,0.2979334725624854,867.1062271062272,853.0036630036631,845.3479853479854,925.5311355311355,846.1538461538462,-0.981995,-0.021362,0.034668,-1.390686,2.243042,4.231873,1,1,1,1,1,98.046875
2018-03-17 08:09:25.443,0.5181284012050211,-0.4269139024035342,-0.1834279103551267,0.5362056474931373,0.2191714956994408,-0.8176475787286809,-0.7291099130581843,0.3133553156916171,0.6033624318680769,-0.4036213508291938,-0.4188470760260671,0.5546529384108307,-0.01546416748960459,-0.6784822605869542,-0.7589790848984596,0.05985871737728441,-0.9453912394145398,-1.258357844820714,-1.277295811007767,0.2031938840787937,869.1208791208792,853.0036630036631,851.3919413919414,950.1098901098901,865.4945054945056,-0.982849,-0.020386,0.034058,-1.398163,2.115936,4.112244,1,1,1,1,1,98.015625
2018-03-17 08:09:26.443,0.512572800657619,-0.2372709653041329,-0.1265213939563258,0.3518142752791495,0.03874218939573899,-0.5915560585047998,-0.6584301307083021,0.3113762778099879,0.4471471648180439,-0.4397265043678287,-0.3704903887685767,0.5185019117278035,-0.09838763094775345,-0.6169306601419933,-0.7574632817812035,0.1219657211058908,-1.040761966422778,-1.261343066150682,-1.348169239666929,0.1914926466854615,871.941391941392,851.7948717948718,845.7509157509157,915.0549450549451,831.6483516483516,-0.982727,-0.020752,0.033020,-1.420593,2.100983,4.127197,1,1,1,1,1,98.015625
2018-03-17 08:09:27.443,0.5010064702223225,-0.121011005063969,-0.06026050611045966,0.2325074264496954,0.4936087648110629,-0.5389612418378902,-0.5773285697321167,0.3818741798915212,0.5802557145121641,-0.2112219457742648,-0.4159976322677942,0.551637816700694,-0.1096479029606464,-0.6212172817357456,-0.8081199097685028,0.07507729816481054,-0.8466031622112984,-1.306849538023964,-1.205400503700101,0.1765461393689492,860.2564102564103,847.7655677655678,852.1978021978023,945.6776556776557,871.1355311355312,-0.983521,-0.021606,0.037231,-1.390686,2.071075,4.239349,1,1,1,1,1,98.015625
2018-03-17 08:09:28.443,0.4963421019073163,0.006833362465573392,-0.05079191230136007,0.2154258145738217,0.06875266898660876,-0.8624663042581568,-0.7504019138414116,0.1167518972402222,0.5162206539471919,-0.4967558303852144,-0.3454585246789857,0.4900078458147141,-0.04110002628305837,-0.5956368634505697,-0.6526350892505836,-0.01269496408004738,-0.8054075231960903,-1.234350875289491,-1.181867242207452,0.2102530553833379,869.92673992674,844.1391941391942,855.0183150183151,956.5567765567766,870.3296703296703,-0.982056,-0.020203,0.031738,-1.278534,2.130890,4.501038,1,1,1,1,1,98.015625
2018-03-17 08:09:29.449,0.2450251338920747,-0.2839944692172817,-0.4584628133125182,0.2985516409654126,0.3476165008787899,-0.4651342969321522,-0.4643248229058921,0.3518236795875584,0.4596475940102136,-0.4530701788863339,-0.3694835211314245,0.5317404015500143,0.006391152925546623,-0.6074649905258045,-0.6899126885078398,-0.003096850685685864,-0.8176284338875441,-1.096466904689132,-1.412926428651109,0.1848434936944742,866.3003663003664,849.7802197802198,856.6300366300367,940.8424908424909,842.9304029304029,-0.981445,-0.020142,0.036011,-1.450500,2.056122,4.187012,1,1,1,1,1,98.015625
2018-03-17 08:09:30.443,0.2766627951739872,-0.3049552594556935,-0.4339788498988135,0.3657408139466119,0.5222423746910374,-0.4491743722463036,-0.610105608753276,0.3372495921842294,0.5199153292946669,-0.3506619641680414,-0.5085423942967178,0.5331951476469796,-0.1648157864701648,-0.722945423437765,-0.8556202524734031,-0.07965672070690116,-0.9157790626731396,-1.109424589357342,-1.436797950992809,0.1941638086876029,873.956043956044,860.2564102564103,846.959706959707,947.2893772893773,860.2564102564103,-0.984009,-0.020508,0.032288,-1.353302,1.958923,4.142151,1,1,1,1,1,98.015625
2018-03-17 08:09:31.443,0.2307876583437531,-0.367811820309953,-0.1969576505938288,0.232480869663919,0.7117650358011864,-0.4641321845170864,-0.6148239100570776,0.5253755711101338,0.4564832079967846,-0.3576545639922429,-0.5252045095021772,0.494231912117746,-0.1940587501551606,-0.7201947926031107,-0.7780043854879053,0.03167563887631553,-0.8396341022464627,-1.152741500603087,-1.209713993603086,0.2395413605871319,863.4798534798535,854.6153846153846,856.2271062271062,928.3516483516484,865.4945054945056,-0.983337,-0.018738,0.035950,-1.226196,1.966400,4.201965,1,1,1,1,1,98.015625
2018-03-17 08:09:32.442,0.3960840976889994,-0.2469752573877327,-0.05878594785122973,-0.1089798360850104,0.7851454274461579,-0.3520835443616472,-0.6226148748487822,0.3230195703967738,0.9633736572078457,-0.276129894205501,-0.6691383465458813,0.3160263137996016,0.1309485794503689,-0.8649240319627514,-0.9189669805081219,0.08464806529226759,-0.7361041520550727,-1.218958496381621,-1.220211793079642,0.2093826862411533,863.4798534798535,845.7509157509157,855.8241758241759,946.8864468864469,873.956043956044,-0.981934,-0.021057,0.032715,-1.435547,2.302856,4.254303,1,1,1,1,1,98.015625
2018-03-17 08:09:33.443,0.3357494122084348,-0.160261562294,-0.2734209505730044,0.1765094121058331,0.6231777121330621,-0.2886161245005785,-0.27979826801992,0.3950162900211104,0.9633736572078457,-0.2765701812178489,-0.4401701615807794,0.4626122730006363,0.09103190439455325,-0.8002596692700296,-0.8528834967402301,0.0967633963407339,-0.8994941220124176,-1.368609003994042,-1.332776112344066,0.1939408856959204,855.4212454212454,848.974358974359,848.1684981684982,932.3809523809524,851.7948717948718,-0.983093,-0.021118,0.034302,-1.398163,2.078552,4.134674,1,1,1,1,1,98.015625
2018-03-17 08:09:34.442,0.3017605338652665,0.168912158533565,-0.01363156560329113,0.2559712490972311,0.3210366144402234,-0.373696726102241,-0.2959666531185164,0.3997389874176531,0.4034940819552839,-0.5950432966481254,-0.3892271175406213,0.4899501264736303,-0.2365147257321343,-0.6566684686939522,-0.7353003377263805,-0.06999226093772205,-0.9952456074687012,-1.442183904465903,-1.359126541027465,0.2351934569920473,853.4065934065934,855.0183150183151,849.3772893772895,898.9377289377289,856.2271062271062,-0.983093,-0.020935,0.032593,-1.375732,2.100983,4.201965,1,1,1,1,1,98.015625
2018-03-17 08:09:35.442,0.4002356337873947,0.1909397344429873,0.2879021219253058,0.2313154408092953,0.3483876552738897,-0.4530538786620503,-0.6248952078800378,0.3287227149257652,0.2367055057315169,-0.3705661403709627,-0.4275064464476279,0.5713585265475208,-0.337943041142176,-0.7102716775573122,-0.7614364724430629,-0.06106489658199428,-1.124992377449101,-1.305390462427652,-1.139415307914889,0.1774496521078904,859.4505494505495,848.974358974359,853.0036630036631,929.1575091575091,819.96336996337,-0.983459,-0.020264,0.034851,-1.375732,2.145844,4.344025,1,1,1,1,1,97.984375
2018-03-17 08:09:36.451,0.293151239841486,-0.2908130922696228,-0.1644563018126699,0.1048248302465748,0.04190299824792167,-0.8971565150593898,-0.7684699322082096,0.2011274587816212,0.3367098761787268,-0.3588821226688674,-0.2542638240649684,0.6883045208400035,-0.047520275582079,-0.7935894141279974,-0.7514361207171085,-0.02585215432923852,-1.039414487733769,-1.256456517133753,-1.205591715136267,0.2098691156889535,854.2124542124542,859.047619047619,848.974358974359,900.1465201465202,861.0622710622711,-0.981812,-0.021667,0.032837,-1.293488,2.250519,4.299164,1,1,1,1,1,97.984375
2018-03-17 08:09:37.443,0.2102579093774982,-0.2943824581570058,-0.862613899993789,-0.04590385775972514,0.1301282991493047,-0.543954292913847,-0.5836228615131855,0.4242589242602423,0.4482171404840203,-0.3192654898525941,-0.2045200486478145,0.6692903878202732,0.1466071559312982,-0.7470054881072622,-0.7379552772257185,0.2198488906847684,-0.970737863009575,-1.14451321834573,-1.399444366589364,0.2171393612861036,850.5860805860806,851.7948717948718,853.4065934065934,875.5677655677656,879.1941391941392,-0.983459,-0.020447,0.032654,-1.383209,2.011261,4.209442,1,1,1,1,1,97.984375
2018-03-17 08:09:38.443,0.1806464517181806,-0.5561015683973143,-0.4807672660060162,-0.1607007227608703,0.3664011184294733,-0.4180344602929651,-0.7206412263412693,0.4100982554335804,0.3256378699833126,-0.4007389758951935,-0.3050088575973171,0.4916157505111781,-0.01216187998824459,-0.8773160849152658,-0.8472743312466293,0.0791238090619223,-0.8439451156385266,-1.216896821286084,-1.306847041991883,0.2071606614871155,873.5531135531136,858.2417582417582,846.1538461538462,920.6959706959707,854.6153846153846,-0.982605,-0.020874,0.030579,-1.973877,2.310333,3.805695,1,1,1,1,1,97.984375
2018-03-17 08:09:39.442,0.5802885996231893,-0.2281101757917685,-0.1698354368908123,0.2785591569628365,0.1158932360572545,-0.65545088020576,-0.6418552336026564,0.1364732487928109,0.1916173538199673,-0.5547351511888009,-0.6508845838814348,0.2869029357615635,-0.362582035579363,-0.8318503943539493,-0.6555701654885288,-0.01778307259656501,-0.949012322722145,-1.380299036644666,-1.239953766632629,0.28270102749314,840.1098901098901,848.974358974359,849.7802197802198,873.1501831501831,849.3772893772895,-0.983704,-0.019897,0.032104,-1.435547,2.115936,4.239349,1,1,1,1,1,97.984375
2018-03-17 08:09:40.443,0.3576733474214632,-0.5548989420667815,-0.298071033138077,0.3104264120197274,0.1048513660420331,-0.615942805324429,-0.7714580916256322,0.1131675094760244,0.6054034940076964,-0.4328335748036186,-0.4363300050374996,0.6273444596153283,-0.04922247807076036,-0.5898615332407047,-0.6373462979364842,0.1214187752226832,-0.9893526141568718,-1.336636785592221,-1.210335741601349,0.1957161228041832,844.1391941391942,849.3772893772895,846.959706959707,844.5421245421246,921.5018315018315,-0.985107,-0.020630,0.033081,-1.338348,2.048645,4.351501,1,1,1,1,1,97.984375
2018-03-17 08:09:41.443,0.4375039007972635,-0.1865179329460852,-0.4962166297946417,0.2798445269027383,0.2086219861454745,-0.3830855347882923,-0.2569959774972429,0.1454817444482477,0.8140882472869335,-0.1666407243311709,-0.02795375190724862,0.7324908495835611,0.1641122279892988,-0.5439712290992241,-0.4359091682238148,0.1887220576217296,-0.9208661893214587,-1.15760527054862,-1.232940399271559,0.1700033345672776,855.8241758241759,855.4212454212454,849.7802197802198,884.8351648351648,894.5054945054945,-0.984741,-0.020325,0.034912,-1.353302,2.153320,4.269257,1,1,1,1,1,97.984375
2018-03-17 08:09:42.443,0.7068397124224095,-0.2336425040498835,-0.346705792817515,0.5816818992136608,0.6021939336413066,-0.1335064485534702,-0.1641856876626699,0.372925482197491,1.164976712332348,0.1372368134627836,0.12585950129375,0.9837681951342946,0.3000784508117116,-0.4352538733257175,-0.5261637311061096,0.3239069501383243,-0.9921864149039693,-1.162567591966176,-1.190608300564257,0.1786592858434715,851.3919413919414,857.8388278388279,844.5421245421246,850.1831501831502,855.4212454212454,-0.983948,-0.019714,0.031250,-1.315918,2.003784,4.456177,1,1,1,1,1,97.984375
2018-03-17 08:09:43.446,0.636365088820509,-0.4938621378406325,-0.1843049823306371,0.4771078105841053,0.4123210165271576,-0.612723721743321,-0.5930265832577128,0.3329137493166498,1.079207057187012,-0.1998956707079845,-0.2164215547374206,1.035677153375025,0.2122617653615883,-0.5543281986906813,-0.7496851106454102,0.2211898082658529,-1.032950148591685,-1.333007332620142,-1.299503311878672,0.1312213403647119,854.2124542124542,848.974358974359,853.8095238095239,898.1318681318681,858.6446886446887,-0.984070,-0.020630,0.030579,-1.495361,2.198181,4.239349,1,1,1,1,1,97.984375
2018-03-17 08:09:44.442,0.4819815579569537,-0.2187741341068751,-0.04336233620374904,0.5047079954752069,0.2265861971776419,-0.9257953715704562,-0.4801480876864314,0.3009232016285511,0.7576895293019902,-0.3845140834087381,-0.3096465312538715,0.804401420423928,-0.06829663782275686,-0.7845255192939108,-0.7372011672078491,0.04499995999850698,-1.045008245175052,-1.148161893507795,-1.171164559344402,0.1808719057783662,832.8571428571429,843.3333333333334,854.2124542124542,844.1391941391942,818.3516483516484,-0.985413,-0.018921,0.031433,-1.525269,2.123413,4.336548,1,1,1,1,1,97.984375
2018-03-17 08:09:45.443,0.3330320631627854,-0.1511307096581386,-0.2944460436490337,0.2610808529868254,0.3382672368663873,-0.8189085236275275,-0.2930563873567747,0.3893602676182182,0.8438047780969846,-0.234333548470195,-0.1859855527452355,0.8611179103255058,-0.1876850697356158,-0.8526149839133244,-0.7513364919580412,0.2074032527838585,-0.9954331762847363,-1.163030193203646,-1.215045317042308,0.1774557881383748,840.9157509157509,857.032967032967,852.6007326007326,813.5164835164835,876.3736263736264,-0.983032,-0.020386,0.036194,-1.345825,1.981354,4.097290,1,1,1,1,1,97.953125
2018-03-17 08:09:46.442,0.5272642443465395,0.3179199979990924,0.2067500773051092,0.7380312530890507,0.4077554060535662,-0.2667787034236409,-0.250180691259456,0.4672521828511659,0.9727875278237328,-0.04079064040542627,-0.2740078391658044,1.139209885833458,-0.17316280183718,-0.6316330453480229,-0.7895221171273742,0.2023071490910917,-1.008142138644614,-1.157582777458273,-1.375089588399302,0.1487293864422402,840.5128205128206,853.8095238095239,849.7802197802198,784.1025641025641,855.8241758241759,-0.984619,-0.020691,0.034485,-1.330872,2.041168,4.157104,1,1,1,1,1,97.953125
2018-03-17 08:09:47.442,0.3223474084834121,0.2112898002245146,0.2498002676417632,0.6425091951325792,0.4556365973453368,-0.222203591735789,-0.3607268635804066,0.2559659671004002,0.9749570788901791,-0.003054065546470599,-0.4093712333299608,1.162010358616096,-0.007056179483011096,-0.6532550802648291,-0.6948585943958674,0.08695236622284287,-0.9208291955382765,-1.110986393791632,-1.275682185929617,0.2363684210074063,844.1391941391942,857.4358974358975,848.1684981684982,817.5457875457876,831.2454212454213,-0.981689,-0.020813,0.027893,-1.697235,2.295380,4.164581,1,1,1,1,1,97.953125
2018-03-17 08:09:48.442,-0.1863092514638459,-0.08140770973875369,0.01392685446026329,0.1069581543768219,0.2852587809484385,-0.3700842963499546,-0.6767410482419555,0.2462144319017253,0.8031106759578526,-0.1642015073211023,-0.529108643662219,0.8167323913670042,-0.06558926881102599,-0.5901786979330848,-0.6641647625031035,0.1200040496347681,-0.9556100196050071,-1.101791472045418,-1.226711123653014,0.1854538637089294,834.4688644688645,854.6153846153846,849.7802197802198,788.1318681318681,847.3626373626374,-0.984009,-0.020386,0.032898,-1.405640,2.153320,4.239349,1,1,1,1,1,97.953125
2018-03-17 08:09:49.450,0.1221048430546752,-0.1356439334151221,-0.2880671133001162,0.193425358413361,0.1685592049974436,-0.5229485606480881,-0.8339649666966368,0.1068599194518783,0.8122864112796775,-0.280922644928534,-0.9401782616117534,0.7366348641284354,-0.1938015852189218,-0.5708424157611072,-0.6516393613079471,0.01369082421902715,-1.059901484915509,-1.281575892418157,-1.064497602391832,0.1786397450193444,849.7802197802198,851.7948717948718,850.989010989011,836.4835164835165,840.1098901098901,-0.984863,-0.019470,0.034241,-1.405640,2.063599,4.231873,1,1,1,1,1,97.953125
2018-03-17 08:09:50.442,0.1417697249245172,-0.3614725026854821,-0.6182085270289094,0.1965065986918975,0.0937180642920334,-0.3953710494765939,-0.5396330529674046,0.3550077165468524,0.7106250301768717,-0.3356145206746009,-0.5383073590307437,0.6984383602770574,-0.0504189678444428,-0.567958753556765,-0.6378389712801669,-0.0381949236661594,-0.908542571286773,-1.26827988675987,-1.169489423256734,0.1673380379719811,848.1684981684982,856.2271062271062,850.5860805860806,795.3846153846154,809.8901098901099,-0.984985,-0.020386,0.033142,-1.345825,2.235565,4.329071,1,1,1,1,1,97.953125
2018-03-17 08:09:51.449,0.2489515684967464,0.2143298799299795,-0.4661968885383027,0.1016659592854896,0.1157362924957034,-0.4338187048748247,-0.5152167485090579,0.1985576689553531,0.6914067120670513,-0.4194580709741287,-0.4399452452614018,0.6545002867411679,-0.03433316456734809,-0.669768262550872,-0.6520953393963718,0.004735316070223347,-0.9206181090335005,-1.315634938772356,-1.339023615276889,0.1888531169775176,846.959706959707,848.974358974359,855.4212454212454,775.6410256410256,837.2893772893773,-0.983276,-0.021851,0.033325,-1.428070,2.041168,4.029999,1,1,1,1,1,97.953125
2018-03-17 08:09:52.442,0.1186998564245682,0.3157924479466744,-0.1324804350875363,0.4043972862945712,0.3884169118243077,-0.4754166810624359,-0.6359229627120652,0.4504221694634588,0.8109448234944352,-0.5995334001626023,-0.199335304550346,0.9616441120933753,-0.1741382165449203,-0.6844923585524203,-0.7185334460661559,0.003003915636147824,-0.9959797165543296,-1.173579444889523,-1.397653440950019,0.1752313897083971,840.9157509157509,853.8095238095239,849.7802197802198,759.1208791208792,881.2087912087912,-0.984802,-0.019043,0.033936,-1.353302,2.220612,4.344025,1,1,1,1,1,97.953125
2018-03-17 08:09:53.442,0.2770870261690991,0.2666958362567503,-0.2620639375527214,0.1141731998157424,0.04035718299290231,-0.4150239705503545,-0.6545255568386573,0.1682878479383645,0.8498340097837664,-0.2875001661007284,-0.2514144354009229,0.9283094986676702,-0.1534350905019787,-0.7511403108515811,-0.8592748956812055,-0.04254478658102313,-1.087854414516936,-1.088283959440554,-1.29012346285952,0.1698372683265496,845.7509157509157,854.6153846153846,844.5421245421246,773.6263736263736,860.2564102564103,-0.985840,-0.020813,0.034058,-1.241150,1.884155,4.194489,1,1,1,1,1,97.953125
2018-03-17 08:09:54.442,0.06336439476176726,-0.06696172436699627,-0.1704432130984432,-0.04385245673218817,0.1596640932188252,-0.5895335493287461,-0.5050306959038846,0.1155610754272415,0.8169471937198649,-0.3546823064188915,-0.5996569434651787,0.8919466283730302,-0.1623623894506117,-0.7862614147246481,-0.827926110358697,0.04464551542029525,-0.8106861639042234,-1.179979695301901,-1.391105712095668,0.2326084506733886,842.1245421245421,852.1978021978023,849.7802197802198,765.5677655677656,872.7472527472528,-0.982300,-0.022583,0.029053,-1.772003,2.340240,3.977661,1,1,1,1,1,97.953125
2018-03-17 08:09:55.454,0.4933676451127208,0.1373099778397058,0.1352818774099755,0.07266628455482475,0.16836780283458,-0.5768231241478163,-0.204341720312985,0.1355287139015446,0.7721146587787404,-0.5157243040554078,-0.521108217780182,0.8278444735150736,-0.4193714563832209,-0.7276472936453816,-0.6113038045378298,0.03319229755373522,-0.8697714482208951,-1.287779772992195,-1.324102112210737,0.2047392732097978,840.1098901098901,840.5128205128206,859.8534798534798,790.5494505494506,882.4175824175825,-0.982910,-0.019897,0.030396,-1.428070,2.168274,4.209442,1,1,1,1,1,97.921875
2018-03-17 08:09:56.442,0.5057088620377287,0.1138000228916194,0.02980371824088623,0.2719648458665487,0.3472877792926819,-0.4238391328615769,-0.4188793915897947,0.4168661626625747,0.8408719657257963,-0.2304750360844759,-0.3302482659148956,0.8062637318587169,-0.1843259861806992,-0.7106549788224573,-0.528636924034292,-0.03155292715563554,-0.915513015913384,-1.258460744458638,-1.287917460997309,0.1699667351510155,839.3040293040293,855.0183150183151,855.0183150183151,771.2087912087912,828.4249084249085,-0.984314,-0.020508,0.033142,-1.360779,2.071075,4.164581,1,1,1,1,1,97.921875
2018-03-17 08:09:57.446,0.1179516239664135,0.004725886009260988,-0.07855268213253674,0.3371123437150761,0.01800513298877832,-0.486887892792278,-0.5388106866854774,0.1860697620932476,0.6003822879775649,-0.2367941206812766,-0.3790020104739737,0.7889733305996857,-0.1163820974069847,-0.7578562737905559,-0.6971365797248553,-0.04269364499348399,-0.9223211139177895,-1.197178633028585,-1.259680719232595,0.1497519388112928,836.4835164835165,858.6446886446887,847.3626373626374,755.4945054945055,839.3040293040293,-0.984070,-0.021240,0.033081,-1.398163,2.115936,4.112244,1,1,1,1,1,97.921875
2018-03-17 08:09:58.442,-0.04036168428259339,-0.2246249796217079,-0.1009161497929013,0.2767616036149012,0.007426100197530296,-0.650532264994959,-0.6940861656780056,0.1258546447246767,0.3831419125433144,-0.3683497822220673,-0.3387405035976295,0.592131318231143,-0.219865071672052,-0.785119271016375,-0.8132083683893877,-0.03206694320157547,-1.17653489243399,-1.331425070955219,-1.315561851964334,0.1300682418426911,834.4688644688645,851.3919413919414,848.1684981684982,761.1355311355312,866.7032967032967,-0.982361,-0.020874,0.034729,-1.465454,2.033691,4.112244,1,1,1,1,1,97.921875
2018-03-17 08:09:59.442,0.155232765809157,0.01592941534708768,0.2307672807651218,-0.1058313170052448,0.04710459966428727,-0.5875286233716966,-0.7100424600824015,0.1877235713394309,0.447568105690867,-0.2873800913883917,-0.273440902888514,0.5645319324403669,-0.2267449822030716,-0.8081075161484272,-0.7473391794746475,0.023138324903399,-1.005922781189742,-1.29746274218645,-1.418271811881479,0.1654781704088109,826.4102564102565,852.6007326007326,848.974358974359,743.8095238095239,826.4102564102565,-0.983887,-0.019897,0.029175,-1.570129,2.168274,4.179535,1,1,1,1,1,97.921875
2018-03-17 08:10:00.442,0.2269739809289213,-0.128529056114608,-0.04058823200573083,0.204348135961716,0.2214558660820898,-0.5418753180413938,-0.6430298949837446,-0.003550654440773798,0.285705256957916,-0.3104155072113059,-0.3339522789740203,0.3952280036472066,-0.1316142659822015,-0.6415707545557318,-0.629238431145857,0.07644377926139637,-0.9547692125051701,-1.327523016092055,-1.315765739326198,0.263158725494515,841.7216117216118,862.6739926739926,841.3186813186813,762.3443223443223,874.7619047619048,-0.982300,-0.020081,0.035522,-1.323395,1.921539,4.239349,1,1,1,1,1,97.921875
2018-03-17 08:10:01.449,-0.03849277284500022,0.01672251624648812,0.1036366929970891,0.1022781360352201,-0.1196909483196271,-0.5832773449999338,-0.4920391208740664,-0.0387529455865088,0.2803623971350123,-0.2155447282070378,-0.3709927414183588,0.4731721781784546,-0.06544019659380067,-0.4561570325269678,-0.618836679005548,0.0889392659709984,-1.010977182422243,-1.389544428645171,-1.212313052353909,0.2146067305494645,837.2893772893773,847.3626373626374,857.032967032967,762.3443223443223,890.0732600732601,-0.982849,-0.021057,0.031128,-1.450500,2.250519,4.329071,1,1,1,1,1,97.921875
2018-03-17 08:10:02.446,0.4289655159171248,0.07629445960025497,0.1200700720654347,0.1405888774973824,-0.01422746197910736,-0.5034426364968188,-0.7368478172603725,-0.1890075586362417,0.5066171622045699,-0.2248643606355186,-0.3824670931947494,0.4519190594619413,-0.08498657422544503,-0.6566395284526509,-0.6680542841178497,-0.05771324664511192,-0.9339453059129569,-1.122199320196991,-1.288086883265814,0.2020534641598979,829.6336996336996,855.8241758241759,849.3772893772895,751.8681318681319,881.6117216117217,-0.982422,-0.021301,0.033936,-1.383209,2.198181,4.216919,1,1,1,1,1,97.921875
2018-03-17 08:10:03.442,0.4093093502527764,0.1917768402839274,0.1627743820305705,0.09513608772406661,0.0813818827261935,-0.6011538233260957,-0.7945018781485388,-0.1345050069041123,0.6519484309629343,-0.3349647433681891,-0.357108319025026,0.6266822189516111,-0.03628354715876259,-0.79707128203611,-0.6276285695641898,0.1529568057476298,-0.863646093171216,-1.224636438601831,-1.255750779150503,0.1247952482473961,832.0512820512821,851.3919413919414,852.1978021978023,774.4322344322345,842.1245421245421,-0.984741,-0.020630,0.032227,-1.360779,2.100983,4.321594,1,1,1,1,1,97.921875
2018-03-17 08:10:04.445,0.378889467485593,-0.1327483030589276,-0.2427332399410032,0.2009183818036448,0.2802322321358528,-0.5990918584922447,-0.586674403273076,0.331983064678163,0.6786823636952074,-0.3428061979362296,-0.1537903939467225,0.7279566315716038,-0.07284839021831174,-0.5969753107790521,-0.5891129249783829,0.2084931712182687,-0.9564704238334145,-1.366339022149487,-1.394735591075615,0.06541576075338656,836.0805860805862,858.6446886446887,846.1538461538462,755.4945054945055,861.8681318681319,-0.982849,-0.020935,0.031982,-1.420593,2.123413,4.059906,1,1,1,1,1,97.921875
2018-03-17 08:10:05.442,0.3032349637589712,-0.149946837666963,-0.1024385594199817,0.246483929474809,0.2483559073243216,-0.487908829122572,-0.5379328164759603,0.3320735919126878,0.9137187010824857,-0.3580846642907798,-0.197015188141446,0.8456849000303724,-0.07374327923469048,-0.5375905680299454,-0.6490777874436531,0.0913417196499631,-0.9222675639720092,-1.358471275266654,-1.327292171616651,0.1351070495849571,840.9157509157509,850.989010989011,855.4212454212454,777.6556776556777,845.3479853479854,-0.984924,-0.020447,0.031982,-1.256104,1.921539,4.321594,1,1,1,1,1,97.890625
2018-03-17 08:10:06.442,0.2424032753164213,-0.3393441039161719,-0.1439583437378552,0.3300619760637163,0.2849505902044365,-0.6426032634310151,-0.5832635607681413,0.2367883955209194,0.9017692439151141,-0.8285627420544914,-0.1759994936474918,0.9856402049802144,0.04052385072307558,-0.6091364092445607,-0.8189132268313631,0.01602144997486536,-1.025894373544403,-1.211134514849541,-1.316182520356736,0.1596058470084544,831.6483516483516,851.7948717948718,848.5714285714286,793.3699633699634,830.0366300366301,-0.981079,-0.028748,0.027649,0.441132,3.319702,2.773895,1,1,1,1,1,97.890625
2018-03-17 08:10:07.456,0.5073078703562198,-0.1972055390863234,-0.3646493373071801,1.534020838200961,0.353964614960077,-1.002659998246262,-0.6734066708836153,0.8752165162128905,1.023226328877375,-0.3947422323688416,-0.06084547104295349,1.266466472902025,0.1160588997790509,-0.465788156774068,-0.6524935960816612,0.6185317330199263,-0.6751768332862672,-1.287488054259418,-1.235959307076885,0.3603168468929201,842.1245421245421,848.974358974359,849.7802197802198,757.5091575091575,846.959706959707,-0.975647,-0.026428,0.026611,-0.957031,1.876678,3.992615,1,1,1,1,1,97.890625
2018-03-17 08:10:08.441,1.30410020328361,0.1672778904327851,0.09350651866756728,1.612899826505171,0.7187930867338626,-0.5940713459371237,-0.5821338666673875,1.08805944808736,1.236218642044512,-0.3392915153120949,-0.1588236255626499,1.343764032257827,0.656800456981781,-0.3491591869298979,-0.3437485633399551,1.107427214061274,0.4114895883606595,-0.5621983855896466,-0.4069144491033596,1.030760737327932,846.5567765567765,847.3626373626374,854.6153846153846,799.0109890109891,863.8827838827839,-0.981689,-0.028198,0.037354,-0.575714,2.639313,3.798218,1,1,1,1,1,97.890625
