TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
2018-03-17 08:50:39.629,0.6817617151941074,-0.3259304381583394,-0.8244755349145731,0.5624643055520876,-0.05550393362369804,-0.5453898190928783,-0.8048718608290898,0.1195326955811707,0.392059281228523,-0.2964693238065118,-0.3719311075143066,0.1349885613813354,-0.3498981097126016,-0.7833678360065038,-0.6304977977656879,-0.2139057348476436,-0.7933749991062775,-1.345119989015584,-1.345079869372945,-0.05587936996951746,860.2564102564103,854.6153846153846,852.1978021978023,888.4615384615385,854.2124542124542,-0.982544,-0.024536,0.095276,-1.143951,1.958923,4.074860,1,1,1,1,1,93.109375
2018-03-17 08:50:40.629,0.6771211006431916,-0.4376199277431546,-0.4161403218617519,0.5323799441219184,0.07841887726044698,-0.4553814923828483,-0.3906926605745755,0.1420151975916939,0.4795015349681735,-0.2854831925268925,-0.3271904743500386,0.2814234076476377,-0.3278158896676087,-0.7293729362793067,-0.8896011395192401,-0.0774846137418716,-0.8096683268351297,-1.279965590780167,-1.34757091351786,-0.0147575719421085,844.9450549450549,848.5714285714286,855.8241758241759,856.2271062271062,817.948717948718,-0.981628,-0.023193,0.090088,-0.994415,1.973877,4.231873,1,1,1,1,1,93.109375
2018-03-17 08:50:41.634,0.4881095528746404,-0.6440506875321705,0.02718629791608895,0.1981433224641692,0.4074557960044653,-0.5067053819479641,-0.2618378752606772,0.3154228615857738,0.5736995121497065,-0.5038991636940486,-0.4796061601079891,0.5676066171086688,0.02947219137254946,-0.7520221388084726,-0.7184042489284529,0.08355713518611146,-0.8013505331624016,-1.180243365555327,-1.283084578775831,0.04602035249983823,851.3919413919414,848.974358974359,849.3772893772895,877.985347985348,886.0439560439561,-0.980774,-0.023621,0.092163,-1.114044,1.869202,4.246826,1,1,1,1,1,93.109375
2018-03-17 08:50:42.637,0.4982072922935492,-0.6312417000931603,-0.2306740655559734,0.3219160168002873,0.2724144479712918,-0.4929417472852693,-0.7460630274860302,0.07718049086089138,0.1128993140405177,-0.5712081124974328,-0.8337689865861322,0.3520817221319869,0.02775618231153933,-0.7730176553566845,-0.6749113681712784,0.1675440533356294,-0.7030329884871982,-1.332971030557899,-1.351585798284372,-0.00769666820385295,849.7802197802198,850.5860805860806,851.7948717948718,842.5274725274726,849.7802197802198,-0.980408,-0.025085,0.091858,-1.151428,1.891632,4.164581,1,1,1,1,1,93.109375
2018-03-17 08:50:43.635,0.3643245872577882,-0.4679972057359393,-0.6404435786927485,0.2945947636020798,0.2762537543393266,-0.5834504387569882,-0.7070918384231663,0.3183836831866067,0.2846090285453246,-0.590148795175657,-0.7588883720459426,0.1809644327420613,-0.09781287254291982,-0.7726796909393437,-0.8199568955054971,0.007016033067883869,-0.6819609419671582,-1.273525430082378,-1.158881686790042,-0.0687251419938054,862.2710622710623,853.4065934065934,849.7802197802198,883.6263736263736,840.9157509157509,-0.981445,-0.024048,0.092590,-1.031799,1.525269,4.373932,1,1,1,1,1,93.109375
2018-03-17 08:50:44.635,0.3758172560928626,-0.2960151676863487,-0.516641939686021,0.4583508192876883,0.02135559838470557,-0.6985836268938359,-0.7989181678355783,0.07811709712869112,0.2483426436121237,-0.5636138167720314,-0.6299350529334782,0.3642891319331565,-0.1418082952857075,-0.6707747607545597,-0.8502045897476208,0.0187680992982082,-0.5456034487194132,-1.321084540380938,-1.009918361860048,-0.03322751803991614,859.4505494505495,850.1831501831502,850.1831501831502,895.7142857142858,848.974358974359,-0.978577,-0.024780,0.097473,-1.211243,2.086029,4.373932,1,1,1,1,1,93.109375
2018-03-17 08:50:45.635,0.6601022605232407,-0.5627922417429183,-0.473628285926171,0.6787381594359811,0.2066108052697025,-0.5982124464093272,-0.498383527556453,0.2399147797198717,0.4122915457358347,-0.3228685471872639,-0.4532336694529188,0.4749828468714323,0.09435623607474496,-0.4433125876839673,-0.6118872702325583,0.1517608622745823,-0.582435307314039,-1.202642406551712,-1.269771859702192,-0.0289473132369237,852.6007326007326,848.1684981684982,852.6007326007326,871.1355311355312,865.4945054945056,-0.981201,-0.024475,0.093872,-1.001892,1.577606,4.269257,1,1,1,1,1,93.078125
2018-03-17 08:50:46.639,0.2920374825733225,-0.1244925208799874,-0.3501594676720171,0.3156653940893831,0.06947906340452366,-0.7099791635289584,-0.5856847324570844,0.124962767453705,0.4233885651117116,-0.3982397754685043,-0.4221471064676637,0.4813207379096606,0.1098162954554064,-0.4541664199012462,-0.6309800961895345,0.0967750489893489,-0.619747075768792,-1.137290310235639,-1.241717036154866,-0.02518733415802629,865.4945054945056,850.989010989011,851.3919413919414,911.8315018315019,912.6373626373627,-0.981934,-0.026489,0.095154,-1.143951,1.951447,4.082336,1,1,1,1,1,93.078125
2018-03-17 08:50:47.629,0.3741639948029392,-0.2206172147494616,-0.3466033313946575,0.6245116263457462,0.2082195391104486,-0.7937117844616849,-0.3363403299978905,0.361504801006823,0.09697511644141218,-0.4357419873263515,-0.232199269022637,0.1470611880417373,-0.2283422540977464,-0.6404344696065396,-0.7765070350541944,-0.0910808558784441,-0.8238628338348793,-1.211277545373092,-1.256588345834513,0.01464080528732843,880.4029304029305,852.1978021978023,849.7802197802198,927.5457875457876,872.3443223443223,-0.979492,-0.024414,0.091797,-1.099091,1.943970,4.284210,1,1,1,1,1,93.078125
2018-03-17 08:50:48.629,0.8974763373298368,-0.6836371898922706,-0.3891759814301034,1.011511856232585,0.2491394690766152,-0.8246703666927021,-0.6139424627708066,0.4080133675982711,0.6840249549666089,0.2029227000120983,0.06001378319476696,0.7319080824791387,0.0952170913500059,-0.4506259404412741,-0.5145931769000301,0.06644888488483354,-0.8733429311330886,-1.187900208612239,-1.293113231450814,0.01357367177688601,888.0586080586081,853.0036630036631,850.989010989011,937.2161172161173,797.8021978021978,-0.980835,-0.024109,0.092468,-1.001892,1.794434,4.299164,1,1,1,1,1,93.078125
2018-03-17 08:50:49.634,1.479539220014467,-0.1774999926098177,0.08265487994842553,1.493216854612101,0.7369505607642107,-0.3924617642014401,-0.3497102355903418,0.7249942821797878,1.012519200661536,0.3469077667987078,0.3703581398840064,0.9609388917758372,-0.1143013963691797,-0.4729518844960611,-0.5074991333010727,0.03547307719875634,-0.9898283979833162,-1.19605903707527,-1.162679595704121,0.02876839958296488,866.3003663003664,843.7362637362637,852.1978021978023,923.1135531135532,873.956043956044,-0.980347,-0.024475,0.093994,-1.054230,1.704712,4.344025,1,1,1,1,1,93.078125
2018-03-17 08:50:50.634,1.459999616722599,-0.0860359008155052,0.1926390940398154,1.481626195731917,0.6423081176464066,-0.07678187435866972,-0.07431685059384995,0.6422028474127757,1.16516918690829,0.5609690659690246,0.5283334342918895,1.024008431147315,0.1292002427969737,-0.3953021154843083,-0.3688038156096429,0.1149505730191584,-0.9198476618009854,-1.255187033103814,-1.100553977305435,-0.02297676133650214,872.3443223443223,846.959706959707,854.6153846153846,923.5164835164835,878.3882783882784,-0.981506,-0.025940,0.095642,-1.099091,1.981354,4.284210,1,1,1,1,1,93.078125
2018-03-17 08:50:51.638,0.5615652540392537,-0.2402280162987087,-0.1393406846694629,0.4631315385399333,0.4256040521416732,-0.4449844429949799,-0.7625793308200391,0.1078701451858168,1.153363369215697,0.5153922337339413,0.3500140297600515,0.9712964554712965,0.02166395504458891,-0.4619815717852807,-0.5074843821816934,-0.03716835904883748,-1.079800339950292,-1.304809231757144,-1.234334467797526,0.009133654788903486,868.3150183150184,855.4212454212454,852.6007326007326,921.9047619047619,828.021978021978,-0.984131,-0.027222,0.098206,-0.942078,1.749573,4.276733,1,1,1,1,1,93.078125
2018-03-17 08:50:52.643,0.4836422502278724,0.05397188360538381,-0.5940352827550178,0.5155098558486594,0.3784220590938916,-0.3291585888528902,-0.697681842109437,0.1599865363940348,0.7497699905871181,0.5413693558145599,-0.2102289483901437,0.7662654288346922,-0.4146076432140344,-0.4271749086547543,-0.7227432277380831,-0.3085953940177306,-1.02901019424435,-0.8079480484316711,-1.367168773081199,-0.04975704195064847,872.7472527472528,856.6300366300367,848.5714285714286,921.5018315018315,887.6556776556777,-0.980957,-0.024414,0.091492,-1.121521,1.899109,4.209442,1,1,1,1,1,93.078125
2018-03-17 08:50:53.629,0.2019546767146237,1.152839842158076,-0.5252572351013717,0.623317174730953,0.2051068051970683,0.71222682063628,-0.6077714871468283,0.1998865641346205,0.2498434037445251,1.26708287127785,-0.368225257623555,0.3384248542276972,-0.3795510420349455,0.3055235412490608,-0.5177095369412161,-0.1196236540878882,-0.8400254235887991,0.07171193654493516,-1.410611374075428,-0.03083302680433369,862.6739926739926,851.3919413919414,849.7802197802198,902.1611721611722,855.4212454212454,-0.982239,-0.025757,0.094116,-1.054230,1.689758,4.209442,1,1,1,1,1,93.078125
2018-03-17 08:50:54.629,0.422051170393444,0.6695605521860217,-0.5715592217355213,0.7561567926325246,0.1350513521537262,0.2185812161433004,-0.6664494449802827,0.178472004672326,0.7761596617986749,1.154534750992114,-0.1492752483442079,0.6612362256986609,-0.1072620189020855,-0.1551940798409922,-0.6622334352497667,0.06698767860458602,-0.8944614153240569,-0.6071928636809225,-1.432153775506339,0.06329429749584228,871.1355311355312,857.8388278388279,846.1538461538462,884.0293040293041,854.6153846153846,-0.979004,-0.025085,0.092468,-1.061707,2.190704,4.314117,1,1,1,1,1,93.078125
2018-03-17 08:50:55.632,0.3683483382339676,-0.4018643056017021,-0.4477443022072889,0.2898751509399794,-0.02704057688948705,-0.5537277528862021,-0.6085898023059215,-0.05492397753934315,1.248507890680524,0.5924385191782442,0.553331546492294,1.052970034098091,0.1318574866052783,-0.4128115235440057,-0.5851450285603653,0.1319138321121087,-0.9734236711724774,-1.386682712749663,-1.443556915592282,-0.03213652378401238,870.3296703296703,847.3626373626374,853.4065934065934,920.2930402930403,849.3772893772895,-0.980164,-0.026123,0.094482,-1.181335,1.906586,4.306641,1,1,1,1,1,93.062500
2018-03-17 08:50:56.634,0.3595418693977274,-0.2311023135123936,-0.04373447480528862,0.1159067494830725,0.2596557864090341,-0.1872645730476705,-0.4608967520087858,0.08745309320301459,1.217955251505028,0.5346545267637247,0.5429823554688529,1.012720706143061,-0.2069748057304758,-0.6868185211790587,-0.6326602112804035,-0.06228941057582409,-0.9991610812376336,-1.272762306872479,-1.305327225908163,-0.05289582432896102,871.941391941392,852.1978021978023,853.8095238095239,889.2673992673992,873.956043956044,-0.980896,-0.023987,0.092041,-1.121521,1.943970,4.284210,1,1,1,1,1,93.062500
2018-03-17 08:50:57.628,0.5499192352193168,0.9515260741679041,-0.06921208311181895,0.5915505059905327,0.1984859454505421,0.6024800599370694,-0.7056410286491214,-0.09232982984593399,0.2419860606094879,0.4725922468340244,-0.3630074601342881,0.2710878430770122,-0.2928224130414268,0.03389735692339531,-0.8305485832409351,-0.08891384083541816,-0.8619960876147554,-0.462134505893834,-1.318939271266049,-0.06814742141539601,854.6153846153846,855.4212454212454,855.0183150183151,858.2417582417582,886.8498168498169,-0.980530,-0.025452,0.093567,-1.121521,1.809387,4.216919,1,1,1,1,1,93.062500
2018-03-17 08:50:58.636,0.6283213342390821,0.8656438609870292,-0.3272018016711372,0.7303281350410153,-0.1136035086037133,0.4943613546352487,-0.6084796959808871,-0.0919056155405394,0.09098347413852477,0.4857362034739816,-0.3376183793040125,0.2212162992056615,-0.05229437607968969,0.08674239078649645,-0.7405061648699034,0.02208820040147501,-0.9060091162905209,-0.4301299275705109,-1.304009807367638,-0.02877051391673881,856.6300366300367,850.989010989011,853.4065934065934,888.8644688644689,865.0915750915751,-0.979858,-0.025085,0.095947,-1.271057,1.869202,4.082336,1,1,1,1,1,93.062500
2018-03-17 08:50:59.628,0.5278185162461863,-0.4303212556330896,-0.3433477547355394,0.5406925336686099,0.1432536588377875,-0.8071873315057528,-0.6509552348319426,-0.183438877270661,0.625022678084364,-0.01548185613298687,-0.3944494800774851,0.4355948344432968,-0.0489117829443454,-0.7396062564479429,-0.7173312493115652,0.005438633070640296,-0.8714003363482162,-1.522663079722208,-1.294616388182451,0.001124383373707697,857.8388278388279,851.3919413919414,855.0183150183151,854.6153846153846,869.5238095238095,-0.980835,-0.025696,0.096802,-0.807495,1.996307,4.441223,1,1,1,1,1,93.062500
2018-03-17 08:51:00.642,0.5277377569824064,-0.6385175138967253,-0.5596834225176361,0.5437312675894159,0.3008062164881838,-0.7954983452821984,-0.9810901457837511,0.2098899052811641,0.6189200655645165,-0.1365889063207131,-0.4645424530779231,0.470416557761414,-0.07808415360145227,-0.6942088852307077,-0.660735500171088,0.03635198680618041,-1.064331615548662,-1.417032376381236,-1.173225910542377,0.0554389934386671,857.8388278388279,854.6153846153846,845.3479853479854,893.2967032967033,865.0915750915751,-0.979370,-0.026794,0.090576,-1.099091,2.153320,4.254303,1,1,1,1,1,93.062500
2018-03-17 08:51:01.627,0.567903064542298,-0.4018664394610987,-0.3513362198169455,0.4772080021012575,0.4927624133408674,-0.660937115642211,-0.7641325337137657,0.3684253077702985,1.228571033279275,0.5474667794720695,0.3798288347002936,1.2621266708692,0.1912838927667911,-0.1928139083677225,-0.3459891625860341,0.2865264895531039,-0.8964544408751746,-1.268569106162372,-1.109615938742269,0.04821561245520672,848.974358974359,855.8241758241759,844.5421245421246,857.032967032967,882.4175824175825,-0.980713,-0.026184,0.092590,-1.136475,1.824341,4.209442,1,1,1,1,1,93.062500
2018-03-17 08:51:02.636,1.073128852832762,-0.5186280428277157,0.2119539891480501,1.248519464127975,0.8280391246027288,-0.5139964646786072,-0.3488123831675286,0.8136795025866773,1.356173823120842,0.6045313160613528,0.5184208680885017,1.371021337138531,0.09973679098165475,-0.2813452774101413,-0.4154453512940651,0.1097070534265411,-0.9894271132572765,-1.245998051448043,-1.161658136431909,0.04384026636643799,860.6593406593407,851.7948717948718,852.6007326007326,845.7509157509157,879.1941391941392,-0.981445,-0.026306,0.092590,-1.151428,1.779480,4.231873,1,1,1,1,1,93.062500
2018-03-17 08:51:03.628,0.861691627361146,-0.3165461833155006,-0.1042403298695362,1.056257283294165,0.4478244508466452,-0.5953857696098339,-0.4851224107695598,0.4741322510604295,0.3439681072117264,-0.2648094914345385,-0.2399434590059644,0.4777108678547957,-0.1567418618613808,-0.6092737315183058,-0.6456539231752731,-0.1924639696185614,-0.9109974682460168,-1.176575121145922,-1.299280229635689,0.01362365693424799,856.2271062271062,848.974358974359,853.0036630036631,820.3663003663004,877.985347985348,-0.982727,-0.024963,0.096924,-1.054230,1.502838,4.381409,1,1,1,1,1,93.062500
2018-03-17 08:51:04.641,0.5197876705206159,0.0008443107605545476,-0.0878641910571992,0.7187080760788355,0.4274136709542796,-0.6579581801468762,-0.3824616258813267,0.5611206027036995,0.6214240876044964,-0.2130152419575254,-0.376635875301708,0.7171848642130507,0.3007690330711247,-0.5368632073674996,-0.5399970325129672,0.4528493984661078,-0.9097127020643475,-1.288413125530593,-1.281719842949715,0.01305990416815684,868.7179487179487,852.1978021978023,848.974358974359,875.9706959706959,863.4798534798535,-0.980591,-0.025452,0.097229,-0.785065,1.929016,4.418793,1,1,1,1,1,93.062500
2018-03-17 08:51:05.628,1.005666163270846,0.5814846031450253,-0.03536254295368742,0.9167854115867342,0.3384659910348135,0.4361021527115691,-0.4875018601673161,0.4317865314404858,0.6538040362137265,0.8736532223721876,-0.09626126470445398,0.6601971240385467,0.5351217238076122,0.2908296738691463,-0.3482396447057341,0.7005432130183807,-0.8495798530465853,-0.7004117733665498,-1.189442288359304,0.01354674621914645,853.8095238095239,854.6153846153846,851.3919413919414,833.2600732600733,879.5970695970697,-0.979004,-0.025452,0.090393,-1.173859,1.734619,4.157104,1,1,1,1,1,93.046875
2018-03-17 08:51:06.628,0.9702877202720264,0.3662369913961984,0.09533555183993044,0.8123392589403393,0.2328591466008719,0.1740946557477142,-0.3006766883844031,0.2462834483914037,0.2456386892464389,0.8412027309572749,-0.1193224503820226,0.3115093883244341,-0.245767355478,-0.08152362345447034,-0.66119792152365,-0.06682246274807552,-0.8672314951941832,-1.006051665165804,-1.215043418395883,-0.05675447523370655,837.6923076923077,845.7509157509157,855.8241758241759,807.0695970695971,858.6446886446887,-0.980042,-0.026184,0.092834,-1.031799,1.772003,4.306641,1,1,1,1,1,93.046875
2018-03-17 08:51:07.638,0.5225108905974423,-0.3750821508405031,-0.4300869796614059,0.2277323650544739,-0.1259196606780353,-0.6394383114458335,-0.7330497046431068,-0.07765350875102439,0.05480077874455267,-0.4496235389318254,-0.5417655733068549,-0.01768059155145054,-0.2922389848732832,-0.7805944716305028,-0.6975446403962525,-0.06955750072879779,-0.7715817547475097,-1.377295608321589,-1.19233576327396,5.403682757255071e-05,849.7802197802198,846.959706959707,848.974358974359,860.2564102564103,834.4688644688645,-0.980042,-0.026123,0.094971,-1.121521,1.742096,4.216919,1,1,1,1,1,93.046875
2018-03-17 08:51:08.628,0.4451063526859032,-0.3430137225988537,-0.6774098313361268,0.3613365699577837,0.06999815381730053,-0.7982811167592881,-0.8820467380805365,0.112765162648376,0.1084890126297147,-0.3387298483918553,-0.59521327923626,0.1202244873669729,-0.1870153956074465,-0.5694133101204276,-0.6885076177458379,-0.01158971471041627,-0.7679281018305477,-1.338099533520135,-1.238066559876343,0.06663818863864428,837.2893772893773,849.7802197802198,856.6300366300367,810.2930402930403,903.3699633699634,-0.978027,-0.025635,0.098083,-1.345825,1.861725,4.224396,1,1,1,1,1,93.046875
2018-03-17 08:51:09.628,0.9703037810425215,-0.4766055698359807,-0.5978854424476776,0.9592174718541733,0.2215918906232986,-0.6220600837118917,-0.8748452313869913,-0.1679810112642361,0.2160424459389671,-0.2823664674636592,-0.677634251258619,0.1811269230222358,-0.2436102269841895,-0.5079820594216655,-0.796285448560748,-0.1498947056480478,-0.7847466035713374,-1.222765393051324,-1.236827075366717,0.02517677117920582,859.8534798534798,850.1831501831502,853.0036630036631,878.3882783882784,828.021978021978,-0.979431,-0.025818,0.092834,-1.039276,1.854248,4.291687,1,1,1,1,1,93.046875
2018-03-17 08:51:10.638,0.9590815091452665,-0.6327817996547223,-0.5641666545103141,0.9665690397074542,0.07630544310658312,-0.8848190541483822,-0.9391462529605039,-0.04238364248071878,0.5264057788314868,-0.139106691603179,-0.7352237045677503,0.6931328256715448,-0.08863896663408709,-0.6990778770340709,-0.7493440999149789,-0.2235968415451148,-0.7775262310696035,-1.266940473383709,-1.27865939880262,0.09691847100148851,855.8241758241759,849.7802197802198,854.6153846153846,857.032967032967,843.7362637362637,-0.981140,-0.027283,0.091187,-1.143951,1.450500,4.074860,1,1,1,1,1,93.046875
2018-03-17 08:51:11.628,0.5232385811693903,-0.364260794553283,-0.7078968984343684,0.5779133180067776,0.3151571376917533,-0.8778147267598045,-1.110174293248535,0.3203479932705432,0.6455495177606678,-0.181960671310246,-0.6128209133406241,0.7504391686894303,-0.03281428358354224,-0.8332237672393875,-0.6414625753616074,-0.08541766061997751,-0.7354730467591268,-1.283095850665315,-1.332058315696352,0.04351976647150405,853.4065934065934,847.7655677655678,857.032967032967,817.1428571428571,871.1355311355312,-0.978943,-0.024963,0.092590,-1.084137,1.936493,4.344025,1,1,1,1,1,93.046875
2018-03-17 08:51:12.628,0.4918053973424455,-0.387350253307243,-0.578191076002043,0.4244687776497862,0.6533128642640315,-0.7993548897812481,-0.8944981495410481,0.5109266682115784,0.9534164411141122,-0.5577082521062945,-0.5519091017930579,0.9422963208670776,0.1853828385074578,-0.6531619876291506,-0.7173134201562853,0.08589792290005653,-0.3880568415107134,-1.166587426969216,-1.334856516838239,-0.007051557369222044,843.3333333333334,849.7802197802198,855.0183150183151,790.5494505494506,853.8095238095239,-0.977234,-0.025513,0.097473,-1.203766,2.295380,4.269257,1,1,1,1,1,93.046875
2018-03-17 08:51:13.628,0.4817476009937333,-0.407335983017839,-0.2487497145535627,0.3649682286396037,0.4333260966112609,-0.5907353158597217,-0.8916028105725926,0.321009719435327,0.4441779983659049,-0.5039985167409139,-0.4886023246392774,0.5208045746871641,-0.06173273272337845,-0.6157096840130521,-0.5767816329906689,-0.09772492440510318,-0.6186891688862279,-1.086315218607913,-1.197243308358126,-0.007590823009314953,847.7655677655678,851.3919413919414,851.7948717948718,791.7582417582418,829.2307692307693,-0.977600,-0.026123,0.093811,-1.076660,2.100983,4.239349,1,1,1,1,1,93.046875
2018-03-17 08:51:14.628,0.4987672757696767,-0.4897187924911308,-0.5742803558891245,0.2929182019908855,0.1533321619697872,-0.5878160724672686,-0.8165771981818676,0.1468609522711563,0.992720334054373,0.4871067468830108,0.2387177144205005,0.6857325196188584,0.1871436228122767,-0.5053986596867952,-0.4272859131972728,0.1731971708995547,-0.496686730698752,-1.196460689393517,-1.077604213481577,-0.04856050298096064,841.7216117216118,850.1831501831502,849.3772893772895,799.4139194139194,871.1355311355312,-0.983643,-0.026611,0.093567,-1.069183,1.929016,4.112244,1,1,1,1,1,93.046875
2018-03-17 08:51:15.629,0.2249387002193586,-0.7341195330651656,-0.5098069630644964,0.3206570759429204,0.1041190858038708,-0.550457115219646,-0.4613144062163486,0.218498954823523,1.119243953724437,0.5526331966733284,0.3351649630408575,0.9184408761429729,0.01771076258416393,-0.5038540243397902,-0.4590561382540674,-0.0273064689084339,-0.8193083643228213,-1.230164868288502,-1.15210036578481,0.007825838666974295,863.8827838827839,848.1684981684982,850.5860805860806,862.2710622710623,822.7838827838829,-0.979736,-0.026794,0.089478,-1.099091,1.734619,4.187012,1,1,1,1,1,93.031250
2018-03-17 08:51:16.630,0.5675989974987986,-0.7468674834380811,-0.5090648247444937,0.4423369143997204,0.1206042544255935,-0.766254058588698,-0.4802452677913293,0.01243516394009579,0.5618568669928624,-0.1899519023305848,0.04812663009081502,0.6989722312517435,-0.1002696113977397,-0.947186937827228,-0.6634984775669126,-0.1433436170281955,-0.9302088220362666,-1.118447747580734,-1.210992039190646,-0.06618376247018606,849.3772893772895,847.3626373626374,853.0036630036631,829.6336996336996,856.2271062271062,-0.979736,-0.025757,0.095398,-1.106567,1.749573,4.299164,1,1,1,1,1,93.031250
2018-03-17 08:51:17.628,0.4522909284069199,-1.015271061360964,-0.3474609167175327,0.4904692027455781,0.1305580652944804,-0.5908709210536185,-0.8766571344549312,-0.1206984926681631,0.7729232814335105,-0.09921591295994724,-0.01215727189370369,0.9162943739731595,0.01096620770927531,-0.6649760887623724,-0.6685306815186232,0.09010765220701038,-0.9099213664556639,-1.356147680071633,-1.341085176742673,-0.1335019446314445,839.3040293040293,850.989010989011,855.4212454212454,788.5347985347986,842.1245421245421,-0.981018,-0.026794,0.094604,-1.158905,2.026215,4.224396,1,1,1,1,1,93.031250
2018-03-17 08:51:18.628,0.5792260249202044,-0.7202283260882767,-0.5321802066607436,0.5367762416815527,0.4026612278842714,-0.6667140698129446,-0.8165544049642319,0.06674744299580959,0.771755836405262,0.04361185554149523,-0.03911234477599296,0.9172481730509545,-0.029318073869255,-0.6516707531615532,-0.745626124515863,0.09661870873018685,-0.9934125129904651,-1.31575964954957,-1.375418094744812,-0.1306805893739944,845.7509157509157,850.5860805860806,853.0036630036631,785.7142857142858,829.6336996336996,-0.982056,-0.026245,0.096008,-1.061707,1.629944,4.239349,1,1,1,1,1,93.031250
2018-03-17 08:51:19.630,0.895412978945802,-0.6208110440821309,-0.4539176447916929,0.8395737275889014,0.435053242475071,-0.7809002951412656,-0.4660557394575565,0.214711095248465,0.3607088745384142,-0.2373409297020921,-0.3282515951007254,0.3583738498552678,-0.03466614898241584,-0.7656111027797683,-0.8466021411428847,0.145230038174073,-0.9914202636693188,-1.298500750278305,-1.345927604718718,-0.1446739882815081,845.7509157509157,855.4212454212454,852.6007326007326,811.0989010989011,876.3736263736264,-0.981018,-0.027771,0.093994,-1.099091,1.697235,4.246826,1,1,1,1,1,93.031250
2018-03-17 08:51:20.628,0.7324621490357349,-0.6888859448938593,-0.583061005009229,0.7145005036169415,0.150971387315555,-0.8107070101055996,-0.5932610666124896,0.2137075711670918,0.4518321641280206,-0.5227171977422508,-0.3666903324042508,0.3848822220054952,-0.124089419142357,-0.6181202973474254,-0.8383131788874879,-0.002856707612080219,-0.9589785588027336,-1.440745755374818,-1.312118748347295,-0.13569510002496,833.6630036630037,853.4065934065934,851.7948717948718,780.4761904761905,825.6043956043957,-0.979614,-0.025940,0.092346,-1.016846,1.846771,4.142151,1,1,1,1,1,93.031250
2018-03-17 08:51:21.639,0.781889781235193,-0.3933866134166153,-0.6021978489757339,0.6939624302187908,0.4519367946103737,-0.6687927765774359,-0.7282936816844052,0.4497021336958912,0.2824083129204239,-0.3659443416013073,-0.3451423120545461,0.4821974134307357,-0.05534356976452458,-0.7077772072803991,-0.5332251627403999,0.05661488059876847,-1.044362036753581,-1.345148566921406,-1.259536297389478,-0.2319125547293851,852.1978021978023,851.3919413919414,849.7802197802198,813.919413919414,796.5934065934066,-0.980286,-0.026123,0.095093,-1.151428,2.011261,4.231873,1,1,1,1,1,93.031250
2018-03-17 08:51:22.628,0.7821063258916591,-0.2263829139940035,-0.6124413124883091,0.7580086411915301,0.5104325980158503,-0.573332923323021,-0.5577299239560669,0.6050164453787089,0.8558902759559124,-0.03009417757732859,-0.1803017977775565,0.7582328069514487,0.005858186471903746,-0.6234180471276329,-0.5641077362808209,0.03778741907743822,-1.004718824634241,-1.357258934133964,-1.231467308925442,-0.143341331203648,863.0769230769231,852.6007326007326,854.6153846153846,806.2637362637363,833.2600732600733,-0.980103,-0.025391,0.093628,-1.054230,1.951447,4.344025,1,1,1,1,1,93.031250
2018-03-17 08:51:23.628,0.5569432142794465,-0.2796904803530231,-0.4086549546748956,0.5696502118625447,0.4932520079625214,-0.3854864221479519,-0.5398762760405311,0.3774331790684244,1.087939234578896,0.1573634967372315,0.00235891917180387,1.071025665714762,-0.04091621497856903,-0.4362898333370683,-0.6191403184873657,0.05875993536440708,-0.8679143214059705,-1.324164450911339,-1.329649505748507,-0.1659715291216789,842.5274725274726,848.974358974359,852.6007326007326,778.4615384615385,885.2380952380953,-0.978271,-0.026367,0.092163,-1.173859,1.876678,4.358978,1,1,1,1,1,93.031250
2018-03-17 08:51:24.638,0.2681172519855696,-0.3069516539642793,-0.40616880053594,0.2678841255412659,0.2087354999401725,-0.4797233197951289,-0.5364866288067709,0.2050364717172534,0.9938890000586792,0.03349852442925078,0.02811691826666503,1.055015650561743,-0.2176681401150173,-0.5926864665541691,-0.6783522348238535,0.02327567315554423,-0.986905544273236,-1.146438344943401,-1.242802598977582,-0.2011082022428293,830.0366300366301,848.974358974359,849.7802197802198,788.9377289377289,830.4395604395604,-0.980713,-0.027039,0.092163,-0.927124,1.869202,4.224396,1,1,1,1,1,93.031250
2018-03-17 08:51:25.628,0.6534579044094816,-0.4515685789549961,-0.4103509663058373,0.7503328574283398,0.3925294205407509,-0.7107263204004076,-0.7099755047542533,0.3594975005444184,0.6519454331959098,-0.3851902146832479,-0.0723543609330401,0.5572666019070468,-0.1571696844486961,-0.6890652920429444,-0.6927543761843616,-0.09339502408764237,-0.9597999453455067,-1.308458194348803,-1.341535063043797,-0.08744634644927007,851.7948717948718,856.6300366300367,851.3919413919414,797.3992673992674,906.1904761904763,-0.980896,-0.028015,0.094177,-1.054230,1.697235,4.276733,1,1,1,1,1,93.015625
